$PADBT,253.251,f,077.191,M,042.208,F*07
$PADBT,248.557,f,075.760,M,041.426,F*0F
$PADBT,249.355,f,076.003,M,041.559,F*02
$PADBT,255.013,f,077.728,M,042.502,F*0C
$PADBT,255.811,f,077.971,M,042.635,F*03
$PADBT,255.746,f,077.951,M,042.624,F*0C
$PADBT,256.370,f,078.141,M,042.728,F*05
$PADBT,256.717,f,078.247,M,042.786,F*01
$PADBT,256.377,f,078.143,M,042.729,F*01
$PADBT,256.653,f,078.228,M,042.775,F*05
$PADBT,257.290,f,078.422,M,042.881,F*07
$PADBT,257.303,f,078.425,M,042.883,F*09
$PADBT,257.656,f,078.533,M,042.942,F*06
$PADBT,260.582,f,079.425,M,043.430,F*06
$PADBT,258.794,f,078.880,M,043.132,F*0D
$PADBT,021.414,f,006.527,M,003.569,F*0D
$PADBT,261.624,f,079.743,M,043.604,F*0E
$PADBT,021.292,f,006.490,M,003.548,F*0B
$PADBT,259.129,f,078.982,M,043.188,F*0E
$PADBT,258.582,f,078.816,M,043.097,F*09
$PADBT,258.929,f,078.921,M,043.155,F*0E
$PADBT,260.048,f,079.262,M,043.341,F*01
$PADBT,261.135,f,079.594,M,043.522,F*06
$PADBT,259.450,f,079.080,M,043.241,F*09
$PADBT,015.473,f,004.716,M,002.578,F*08
$PADBT,014.759,f,004.498,M,002.459,F*05
$PADBT,263.000,f,080.162,M,043.833,F*05
$PADBT,261.180,f,079.607,M,043.530,F*02
$PADBT,260.981,f,079.547,M,043.496,F*00
$PADBT,260.132,f,079.288,M,043.355,F*0C
$PADBT,260.441,f,079.382,M,043.406,F*07
$PADBT,261.148,f,079.598,M,043.524,F*06
$PADBT,261.052,f,079.568,M,043.508,F*0D
$PADBT,264.575,f,080.642,M,044.096,F*00
$PADBT,261.174,f,079.605,M,043.529,F*03
$PADBT,264.312,f,080.562,M,044.052,F*0E
$PADBT,264.215,f,080.532,M,044.035,F*0C
$PADBT,261.868,f,079.817,M,043.644,F*02
$PADBT,262.955,f,080.148,M,043.825,F*02
$PADBT,263.090,f,080.189,M,043.848,F*05
$PADBT,264.061,f,080.485,M,044.010,F*07
$PADBT,263.521,f,080.321,M,043.920,F*05
$PADBT,263.836,f,080.417,M,043.972,F*0B
$PADBT,263.180,f,080.217,M,043.863,F*08
$PADBT,264.968,f,080.762,M,044.161,F*0A
$PADBT,265.617,f,080.960,M,044.269,F*0B
$PADBT,264.164,f,080.517,M,044.027,F*0D
$PADBT,264.183,f,080.523,M,044.030,F*05
